shape_dimensions_product,window_size_product,window_stride_product,output,actions,bf,f,16,32,parameter,fusion,constant,pad,multiply,bitcast,add,maximum,convolution,convert,reduce,tuple,n,m,max_distance,avg_distance,runtime,s,reshape,u,or,broadcast,compare,iota,shift-left,subtract,divide,rsqrt,slice,select,copy,exponential,sqrt,and,dynamic-slice,dynamic-update-slice,negate,rng,bitcast-convert,shift-right-logical,8,tanh,log-plus-one,logistic,floor,abs,shift-right-arithmetic,xor,minimum,custom-call,sign,sine,cosine,clamp,power
50331655,31,31,2,50331655,0.0,29.0,0.0,29.0,10.0,1.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,31,35,6,3.2580645161290325,171774.48453608248,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275991688,88,80,5,328420488,18.0,59.0,18.0,59.0,36.0,3.0,3.0,0.0,6.0,0.0,2.0,1.0,1.0,7.0,2.0,1.0,80,86,12,5.5375,1092822.5420780443,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102781831,42,42,5,102781831,0.0,40.0,0.0,40.0,20.0,3.0,2.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,42,45,10,4.357142857142857,444735.56296296295,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205111685,38,38,3,205111685,2.0,26.0,2.0,30.0,14.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,38,41,9,4.342105263157895,183505.1851851852,0.0,0.0,4.0,0.0,7.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137828615,81,73,5,189208839,0.0,70.0,0.0,70.0,36.0,3.0,2.0,0.0,6.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,73,80,11,5.027397260273973,1910938.7504261506,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311446146,66,50,6,495766146,23.0,27.0,23.0,27.0,21.0,5.0,2.0,0.0,2.0,1.0,3.0,2.0,2.0,6.0,0.0,0.0,50,50,17,8.16,12516984.418393783,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565760002,74,74,2,565760002,0.0,73.0,0.0,73.0,34.0,1.0,2.0,0.0,8.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,74,77,13,5.04054054054054,811484.9892473118,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304866313,142,121,5,305526915,6.0,28.0,10.0,34.0,17.0,3.0,4.0,0.0,1.0,2.0,1.0,0.0,1.0,3.0,1.0,1.0,47,47,12,6.25531914893617,260030.82738095237,0.0,0.0,10.0,0.0,6.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610281291,12579,36,5,728285835,7.0,27.0,7.0,27.0,14.0,3.0,3.0,0.0,4.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,36,38,7,3.611111111111111,13188028.928793486,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206114823,41,36,5,212514823,22.0,0.0,22.0,8.0,12.0,3.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,33,34,8,4.0606060606060606,7607963.14473355,0.0,0.0,8.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693948943,3235,100,5,745312783,17.0,81.0,17.0,81.0,46.0,3.0,5.0,0.0,10.0,0.0,5.0,1.0,1.0,6.0,1.0,1.0,100,103,14,6.84,793806.0951859956,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231211649,29,29,2,231211649,0.0,29.0,0.0,29.0,14.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,28,7,3.3793103448275863,1072580.4087837837,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56830984,54,54,2,56830984,19.0,23.0,19.0,32.0,16.0,1.0,6.0,0.0,5.0,0.0,3.0,0.0,0.0,4.0,0.0,1.0,54,56,11,5.018518518518518,110453.24390243902,0.0,0.0,9.0,0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20980239,65,50,8,32776719,10.0,38.0,10.0,38.0,22.0,3.0,1.0,0.0,6.0,3.0,5.0,0.0,1.0,0.0,4.0,1.0,50,59,7,3.5,115946.7075471698,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635568128,123915,12,4,73716531200,12.0,0.0,12.0,0.0,6.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,12,11,4,2.25,36417384.18393679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231539974,42,42,5,231539974,5.0,34.0,5.0,34.0,18.0,3.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,42,49,9,3.9761904761904763,650919.5541448842,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103563267,7,7,2,103563267,0.0,4.0,0.0,7.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,2,1.2857142857142858,417202.9328063241,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327161867,47,47,5,327161867,30.0,10.0,30.0,10.0,17.0,3.0,6.0,0.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,47,47,13,5.914893617021277,1362189.9189189188,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35330821,802,19,5,37134853,7.0,12.0,7.0,12.0,8.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,19,18,6,3.0526315789473686,370291.168202765,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7579648,636,12,4,375629824,12.0,0.0,12.0,0.0,6.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,12,11,4,2.25,555594.618556701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29875266,59,59,4,29875266,0.0,58.0,0.0,58.0,30.0,3.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,59,61,13,5.169491525423729,129393.52586206897,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3237125025,12644,101,5,3355129569,0.0,98.0,0.0,98.0,49.0,3.0,5.0,0.0,11.0,0.0,6.0,1.0,1.0,0.0,1.0,1.0,101,107,17,6.376237623762377,30434362.67640505,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146836491,57,57,3,146836491,16.0,29.0,16.0,38.0,18.0,1.0,6.0,0.0,5.0,0.0,3.0,0.0,0.0,4.0,1.0,1.0,57,58,14,5.649122807017544,223464.29781420765,0.0,0.0,9.0,0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14400,2,2,1,14400,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,0.5,15674.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76677638,21,21,5,76677638,8.0,11.0,8.0,11.0,8.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,21,24,5,2.9047619047619047,520003.01831501833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6076647,43,37,5,8296167,0.0,35.0,0.0,35.0,17.0,3.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,37,40,9,4.054054054054054,220212.2231742146,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212732942,66,66,5,212732942,6.0,47.0,6.0,53.0,13.0,3.0,9.0,0.0,14.0,1.0,5.0,0.0,1.0,3.0,1.0,1.0,66,76,15,7.636363636363637,875356.0724137931,0.0,0.0,10.0,0.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255631470,10,10,3,255631470,8.0,0.0,8.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,10,10,4,2.3,56147.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2985986,11,11,2,2985986,0.0,11.0,0.0,11.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,11,4,2.0,20727.508720930233,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66088966,70,55,5,71808471,10.0,11.0,10.0,11.0,10.0,3.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,23,23,7,3.652173913043478,444996.1463022508,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197787660,6430,31,6,1036517388,11.0,18.0,11.0,18.0,12.0,3.0,2.0,0.0,3.0,2.0,3.0,0.0,1.0,1.0,2.0,1.0,31,33,7,3.3548387096774195,929064.6606997559,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727782795,83,83,6,727782795,23.0,57.0,23.0,57.0,40.0,3.0,3.0,0.0,5.0,0.0,3.0,0.0,1.0,7.0,3.0,1.0,83,89,13,5.457831325301205,1600147.9896602659,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121638659,76,68,6,134483715,28.0,40.0,28.0,40.0,31.0,5.0,3.0,0.0,3.0,0.0,4.0,3.0,2.0,8.0,0.0,0.0,68,67,21,9.75,421356.01740812376,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132251648,6411,12,4,3906535424,12.0,0.0,12.0,0.0,6.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,12,11,4,2.25,3281624.2533546328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182758407,42,45,5,178112007,0.0,40.0,0.0,40.0,20.0,3.0,2.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,42,45,10,4.357142857142857,386911.35223880596,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40912897,50,35,4,72370177,35.0,0.0,35.0,0.0,18.0,3.0,1.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,35,34,10,4.457142857142857,712144.3388042204,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37259729,276,249,4,37388417,52.0,0.0,56.0,14.0,40.0,3.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,85,86,14,6.564705882352941,88607.83018867925,8.0,0.0,10.0,0.0,16.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1474562,11,11,2,1474562,0.0,11.0,0.0,11.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,11,4,2.0,7391.27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1438647297,19,19,2,1438647297,10.0,9.0,10.0,9.0,8.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,19,18,7,3.3684210526315788,3942447.1591639873,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22780494,143,80,5,58907214,0.0,78.0,0.0,78.0,34.0,3.0,6.0,0.0,11.0,1.0,5.0,0.0,1.0,0.0,1.0,1.0,80,85,14,6.0625,151329.89775561096,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16515074,9,9,2,16515074,3.0,6.0,3.0,6.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9,8,4,1.8888888888888888,52353.52486187845,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126164327,77,69,5,151854439,0.0,66.0,0.0,66.0,34.0,3.0,2.0,0.0,5.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,69,76,11,4.956521739130435,1320934.9556795799,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13893632,31,16,4,25690112,10.0,6.0,10.0,6.0,8.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,16,15,6,3.1875,242322.55379746837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133110542,1688,89,6,1076239118,17.0,70.0,17.0,70.0,42.0,3.0,4.0,0.0,8.0,0.0,4.0,1.0,1.0,6.0,2.0,1.0,89,91,11,5.382022471910112,1250034.6158967118,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346822081,12580,37,4,356455105,5.0,32.0,5.0,32.0,20.0,3.0,1.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,37,36,9,3.972972972972973,1067057.777378815,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146682375,81,73,5,198062599,0.0,70.0,0.0,70.0,36.0,3.0,2.0,0.0,6.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,73,80,11,5.027397260273973,3807168.575986659,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287925890,33,33,4,287925890,7.0,20.0,7.0,25.0,14.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,33,32,9,4.7272727272727275,3833262.194017785,5.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33423360,19,19,4,33423360,16.0,3.0,16.0,3.0,10.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,19,18,7,3.263157894736842,484230.33992805757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2097152,2,2,1,2097152,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,0.5,128288.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734011393,45,45,2,734011393,11.0,34.0,11.0,34.0,20.0,1.0,1.0,0.0,4.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,45,44,9,4.7555555555555555,845977.4847374847,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44745998,85,82,5,51823886,0.0,69.0,0.0,75.0,29.0,3.0,8.0,1.0,11.0,1.0,5.0,0.0,1.0,2.0,1.0,1.0,82,86,11,5.963414634146342,399765.83612040133,0.0,0.0,10.0,0.0,13.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324668416,21,21,4,324668416,15.0,6.0,15.0,6.0,11.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,21,20,7,3.380952380952381,4097422.9353070175,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138525493,62,54,4,185219893,31.0,12.0,31.0,18.0,18.0,3.0,5.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,0.0,0.0,54,57,16,8.555555555555555,987390.5655048077,6.0,0.0,0.0,0.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747652615,76,76,5,747652615,0.0,73.0,0.0,73.0,38.0,3.0,2.0,0.0,6.0,1.0,3.0,1.0,1.0,0.0,2.0,1.0,76,83,12,5.381578947368421,3429423.406943654,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
